#,Referring page title,Referring page URL,Language,Platform,Referring page HTTP code,Domain rating,UR,Domain traffic,Referring domains,Linked domains,External links,Page traffic,Keywords,Target URL,Left context,Anchor,Right context,Redirect Chain URLs,Redirect Chain status codes,Type,Is spam,Content,Nofollow,UGC,Sponsored,Rendered,Raw,Lost status,Drop reason,Discovered status,First seen,Last seen,Lost,Author,Page type,Page category
3320.0,Page 331 – Harper's Bazaar Australia,https://harpersbazaar.com.au/page/331/?action=repository_opensearch&index_id=11&count=20&order=17&pn=1,en,wordpress,200.0,74.0,0.0,207864.0,0.0,46.0,72.0,0.0,0.0,https://3dlook.ai/,"for the subway,” evidently resonated with the masses because, per",3DLook,", Google searches for ‘Burberry tote bag’ rose by 310",https://3dlook.me/,301,text,false,0,1,0,0,0,1,removedfromhtml,,linkfound,2026-01-14 20:50:25,2026-01-14 20:50:25,2026-01-27 22:40:28,,,
3321.0,Page 294 – Harper's Bazaar Australia,https://harpersbazaar.com.au/page/294/?action=repository_opensearch&index_id=940&count=50&order=17&pn=1,en,wordpress,200.0,74.0,0.0,207864.0,0.0,54.0,103.0,0.0,0.0,https://3dlook.ai/,"for the subway,” evidently resonated with the masses because, per",3DLook,", Google searches for ‘Burberry tote bag’ rose by 310",https://3dlook.me/,301,text,false,0,1,0,0,0,1,removedfromhtml,,linkfound,2025-07-13 16:26:41,2025-07-13 16:26:41,2025-07-24 00:54:22,,Listing collection > Event,Entertainment > Movies > Other; Society > Relationships; Health; Shopping
3322.0,Page 284 – Harper's Bazaar Australia,https://harpersbazaar.com.au/page/284/?action=repository_opensearch&index_id=228&count=20&order=7&pn=1,en,wordpress,200.0,74.0,0.0,207864.0,0.0,45.0,71.0,0.0,0.0,https://3dlook.ai/,"for the subway,” evidently resonated with the masses because, per",3DLook,", Google searches for ‘Burberry tote bag’ rose by 310",https://3dlook.me/,301,text,false,0,1,0,0,0,1,removedfromhtml,,linkfound,2025-06-04 17:28:00,2025-06-04 17:28:00,2025-06-24 02:30:59,,Article > Roundup,Shopping > Apparel > Casual apparel; Entertainment > Entertainment news; Society > Relationships
3323.0,Page 284 – Harper's Bazaar Australia,https://harpersbazaar.com.au/page/284/?salesearch_htmloffset=0&limit=999&category&search&wtime=%7Bseek_to_second_number%7D,en,wordpress,200.0,74.0,0.0,207864.0,0.0,57.0,103.0,0.0,0.0,https://3dlook.ai/,"for the subway,” evidently resonated with the masses because, per",3DLook,", Google searches for ‘Burberry tote bag’ rose by 310",https://3dlook.me/,301,text,false,0,1,0,0,0,1,removedfromhtml,,linkfound,2025-06-03 07:24:25,2025-06-03 07:24:25,2025-06-12 21:49:22,,Article > Roundup,Entertainment > Entertainment news; Shopping > Apparel; Society > Relationships
3324.0,Page 285 – Harper's Bazaar Australia,https://harpersbazaar.com.au/page/285/?action=repository_opensearch&index_id=479&count=20&order=7&pn=1&wtime=%7Bseek_to_second_number%7D,en,wordpress,200.0,74.0,0.0,207864.0,0.0,48.0,79.0,0.0,0.0,https://3dlook.ai/,"for the subway,” evidently resonated with the masses because, per",3DLook,", Google searches for ‘Burberry tote bag’ rose by 310",https://3dlook.me/,301,text,false,0,1,0,0,0,1,removedfromhtml,,linkfound,2025-06-07 00:59:49,2025-06-07 00:59:49,2025-06-25 19:23:21,,Article > Roundup,Beauty > Fashion > Collections; Shopping > Apparel; Society
3325.0,Page 302 – Harper's Bazaar Australia,https://harpersbazaar.com.au/page/302/?sale%5Bsearch_html%5D%5Boffset%5D=0&limit=999&category=%E7%92%B0%E5%A2%83%E3%83%AA%E3%82%B5%E3%82%A4%E3%82%AF%E3%83%AB%E6%A9%9F%E6%A2%B0&search&wtime=%7Bseek_to_second_number%7D,en,wordpress,200.0,74.0,0.0,207864.0,0.0,51.0,86.0,0.0,0.0,https://3dlook.ai/,"for the subway,” evidently resonated with the masses because, per",3DLook,", Google searches for ‘Burberry tote bag’ rose by 310",https://3dlook.me/,301,text,false,0,1,0,0,0,1,removedfromhtml,,linkfound,2025-08-15 23:33:57,2025-08-15 23:33:57,2025-08-24 00:17:08,,Article > Roundup,Entertainment > Entertainment news; Society > Relationships; Shopping > Luxury goods
3326.0,Page 289 – Harper's Bazaar Australia,https://harpersbazaar.com.au/page/289/?m=m&mc=0051,en,wordpress,200.0,74.0,0.0,207864.0,0.0,56.0,89.0,0.0,0.0,https://3dlook.ai/,"for the subway,” evidently resonated with the masses because, per",3DLook,", Google searches for ‘Burberry tote bag’ rose by 310",https://3dlook.me/,301,text,false,0,1,0,0,0,1,removedfromhtml,,linkfound,2025-06-25 20:44:21,2025-06-25 20:44:21,2025-07-09 12:42:32,,Article > Roundup,Shopping > Luxury goods; Entertainment; Beauty
3327.0,Page 296 – Harper's Bazaar Australia,https://harpersbazaar.com.au/page/296/?action=repository_opensearch&index_id=26&count=20&order=7&pn=1,en,wordpress,200.0,74.0,0.0,207864.0,0.0,56.0,94.0,0.0,0.0,https://3dlook.ai/,"for the subway,” evidently resonated with the masses because, per",3DLook,", Google searches for ‘Burberry tote bag’ rose by 310",https://3dlook.me/,301,text,false,0,1,0,0,0,1,removedfromhtml,,linkfound,2025-07-21 09:41:01,2025-07-21 09:41:01,2025-08-02 09:32:25,,Article > Roundup,Shopping > Apparel > Casual apparel; Beauty > Body care > Nail care; Health > Nutrition; Society > Relationships > Family > Parenting > Toddlers > Playroom; Entertainment
3328.0,Page 289 – Harper's Bazaar Australia,https://harpersbazaar.com.au/page/289/?action=repository_opensearch&index_id=157&count=20&order=17&pn=1&wtime=%7Bseek_to_second_number%7D,en,wordpress,200.0,74.0,0.0,207864.0,0.0,56.0,89.0,0.0,0.0,https://3dlook.ai/,"for the subway,” evidently resonated with the masses because, per",3DLook,", Google searches for ‘Burberry tote bag’ rose by 310",https://3dlook.me/,301,text,false,0,1,0,0,0,1,removedfromhtml,,linkfound,2025-06-26 02:16:27,2025-06-26 02:16:27,2025-07-09 14:54:28,,Article > Roundup,Shopping > Luxury goods; Entertainment; Beauty
3329.0,Page 290 – Harper's Bazaar Australia,https://harpersbazaar.com.au/page/290/?action=repository_opensearch&index_id=38&count=20&order=17&pn=1&wtime=%7Bseek_to_second_number%7D,en,wordpress,200.0,74.0,0.0,207864.0,0.0,56.0,89.0,0.0,0.0,https://3dlook.ai/,"for the subway,” evidently resonated with the masses because, per",3DLook,", Google searches for ‘Burberry tote bag’ rose by 310",https://3dlook.me/,301,text,false,0,1,0,0,0,1,removedfromhtml,,linkfound,2025-06-28 09:40:58,2025-06-28 09:40:58,2025-07-10 09:15:30,,Article > Roundup,Shopping > Apparel > Casual apparel; Society > Relationships > Family; Beauty > Fashion > Collections; Entertainment > Entertainment news; Health
3330.0,Page 314 – Harper's Bazaar Australia,https://harpersbazaar.com.au/page/314/?action=repository_opensearch&index_id=479&count=20&order=7&pn=1,en,wordpress,200.0,74.0,0.0,207864.0,0.0,55.0,105.0,0.0,0.0,https://3dlook.ai/,"for the subway,” evidently resonated with the masses because, per",3DLook,", Google searches for ‘Burberry tote bag’ rose by 310",https://3dlook.me/,301,text,false,0,1,0,0,0,1,removedfromhtml,,linkfound,2025-09-30 12:26:44,2025-09-30 12:26:44,2025-10-18 10:48:20,,Article > Roundup,Beauty > Fashion > Collections; Shopping > Apparel; Society
3331.0,Page 304 – Harper's Bazaar Australia,https://harpersbazaar.com.au/page/304/?keyword=%E7%8B%82%E9%AC%BC&target_cat=whole&m=keyword&fm=y,en,wordpress,200.0,74.0,0.0,207864.0,0.0,55.0,105.0,0.0,0.0,https://3dlook.ai/,"for the subway,” evidently resonated with the masses because, per",3DLook,", Google searches for ‘Burberry tote bag’ rose by 310",https://3dlook.me/,301,text,false,0,1,0,0,0,1,removedfromhtml,,linkfound,2025-08-22 05:48:47,2025-08-22 05:48:47,2025-09-05 12:43:03,,Article > Roundup,Shopping > Apparel > Casual apparel; Health > Nutrition; Society > Relationships; Beauty > Body care > Nail care; Entertainment > Entertainment news
3332.0,Page 285 – Harper's Bazaar Australia,https://harpersbazaar.com.au/page/285/?action=repository_opensearch&index_id=20&count=20&order=17&pn=1,en,wordpress,200.0,74.0,0.0,207864.0,0.0,48.0,79.0,0.0,0.0,https://3dlook.ai/,"for the subway,” evidently resonated with the masses because, per",3DLook,", Google searches for ‘Burberry tote bag’ rose by 310",https://3dlook.me/,301,text,false,0,1,0,0,0,1,removedfromhtml,,linkfound,2025-06-07 06:36:02,2025-06-07 06:36:02,2025-06-26 06:42:00,,Article > Roundup,Shopping > Apparel > Casual apparel; Society > Relationships > Family > Parenting > Toddlers > Playroom; Entertainment > Entertainment news
3333.0,Page 329 – Harper's Bazaar Australia,https://harpersbazaar.com.au/page/329/?keyword=%E7%8B%82%E9%AC%BC&target_cat=whole&m=keyword&fm=y&wtime=%7Bseek_to_second_number%7D,en,wordpress,200.0,74.0,0.0,207864.0,0.0,57.0,95.0,0.0,0.0,https://3dlook.ai/,"for the subway,” evidently resonated with the masses because, per",3DLook,", Google searches for ‘Burberry tote bag’ rose by 310",https://3dlook.me/,301,text,false,0,1,0,0,0,1,removedfromhtml,,linkfound,2025-12-17 20:01:08,2025-12-30 02:24:00,2026-01-12 04:12:21,,Article > Roundup,Entertainment > Entertainment news; Shopping > Luxury goods; Society
3334.0,Page 313 – Harper's Bazaar Australia,https://harpersbazaar.com.au/page/313/?action=repository_opensearch&index_id=142&count=20&order=17&pn=1,en,wordpress,200.0,74.0,0.0,207864.0,0.0,54.0,107.0,0.0,0.0,https://3dlook.ai/,"for the subway,” evidently resonated with the masses because, per",3DLook,", Google searches for ‘Burberry tote bag’ rose by 310",https://3dlook.me/,301,text,false,0,1,0,0,0,1,removedfromhtml,,linkfound,2025-09-27 21:50:29,2025-09-27 21:50:29,2025-10-14 15:28:10,,Article > Roundup,Shopping > Apparel > Casual apparel; Entertainment > Entertainment news; Society > Relationships
3335.0,Page 314 – Harper's Bazaar Australia,https://harpersbazaar.com.au/page/314/?osaka%5Boit%5D%5Bresult_html%5D%5Bsearch_keyword%5D=%E3%82%AA%E3%83%B3%E3%83%A9%E3%82%A4%E3%83%B3%E3%82%AA%E3%83%BC%E3%83%97%E3%83%B3%E3%82%AD%E3%83%A3%E3%83%B3%E3%83%91%E3%82%B9%E3%80%90&search=%E3%81%93%E3%81%AE%E6%9D%A1%E4%BB%B6%E3%81%A7%E6%A4%9C%E7%B4%A2&wtime=%7Bseek_to_second_number%7D,en,wordpress,200.0,74.0,0.0,207864.0,0.0,55.0,105.0,0.0,0.0,https://3dlook.ai/,"for the subway,” evidently resonated with the masses because, per",3DLook,", Google searches for ‘Burberry tote bag’ rose by 310",https://3dlook.me/,301,text,false,0,1,0,0,0,1,removedfromhtml,,linkfound,2025-09-30 12:42:29,2025-09-30 12:42:29,2025-10-18 16:31:19,,Article > Roundup,Beauty > Fashion > Collections; Shopping > Apparel; Society
3336.0,Page 318 – Harper's Bazaar Australia,https://harpersbazaar.com.au/page/318/?action=repository_opensearch&index_id=40&count=20&order=17&pn=1,en,wordpress,200.0,74.0,0.0,207864.0,0.0,56.0,94.0,0.0,0.0,https://3dlook.ai/,"for the subway,” evidently resonated with the masses because, per",3DLook,", Google searches for ‘Burberry tote bag’ rose by 310",https://3dlook.me/,301,text,false,0,1,0,0,0,1,removedfromhtml,,linkfound,2025-10-17 15:55:27,2025-10-17 15:55:27,2025-11-29 07:07:49,,Listing collection > Event,Entertainment > Entertainment news; Society > Relationships; News > Tabloid news > Other
3337.0,Page 329 – Harper's Bazaar Australia,https://harpersbazaar.com.au/page/329/?action=repository_opensearch&index_id=33&count=20&order=18&pn=1,en,wordpress,200.0,74.0,0.0,207864.0,0.0,57.0,95.0,0.0,0.0,https://3dlook.ai/,"for the subway,” evidently resonated with the masses because, per",3DLook,", Google searches for ‘Burberry tote bag’ rose by 310",https://3dlook.me/,301,text,false,0,1,0,0,0,1,removedfromhtml,,linkfound,2025-12-17 03:35:36,2025-12-29 09:45:04,2026-01-10 19:11:14,,Article > Review,Shopping > Luxury goods; Entertainment
3338.0,Page 284 – Harper's Bazaar Australia,https://harpersbazaar.com.au/page/284/?action=repository_opensearch&index_id=84&count=20&order=17&pn=1&wtime=%7Bseek_to_second_number%7D,en,wordpress,200.0,74.0,0.0,207864.0,0.0,45.0,71.0,0.0,0.0,https://3dlook.ai/,"for the subway,” evidently resonated with the masses because, per",3DLook,", Google searches for ‘Burberry tote bag’ rose by 310",https://3dlook.me/,301,text,false,0,1,0,0,0,1,removedfromhtml,,linkfound,2025-06-04 21:04:36,2025-06-04 21:04:36,2025-06-24 16:25:44,,Article > Roundup,Shopping > Luxury goods; Entertainment > Entertainment news; Society
3339.0,Page 293 – Harper's Bazaar Australia,https://harpersbazaar.com.au/page/293/?category_php%5Blar%5D=45&mid=281&m=middle&wtime=%7Bseek_to_second_number%7D,en,wordpress,200.0,74.0,0.0,207864.0,0.0,51.0,82.0,0.0,0.0,https://3dlook.ai/,"for the subway,” evidently resonated with the masses because, per",3DLook,", Google searches for ‘Burberry tote bag’ rose by 310",https://3dlook.me/,301,text,false,0,1,0,0,0,1,removedfromhtml,,linkfound,2025-07-09 19:31:58,2025-07-09 19:31:58,2025-07-17 16:01:11,,Article > Roundup,Society > Relationships > Family; Shopping > Apparel; Entertainment > Entertainment news
3340.0,Page 284 – Harper's Bazaar Australia,https://harpersbazaar.com.au/page/284/?term=minilog,en,wordpress,200.0,74.0,0.0,207864.0,0.0,48.0,79.0,0.0,0.0,https://3dlook.ai/,"for the subway,” evidently resonated with the masses because, per",3DLook,", Google searches for ‘Burberry tote bag’ rose by 310",https://3dlook.me/,301,text,false,0,1,0,0,0,1,removedfromhtml,,linkfound,2025-06-03 09:07:32,2025-06-03 09:07:32,2025-06-13 03:30:44,,Article > Roundup,Society > Relationships > Family; Entertainment > Entertainment news; Shopping > Apparel
3341.0,Page 307 – Harper's Bazaar Australia,https://harpersbazaar.com.au/page/307/?action=repository_opensearch&index_id=471&count=20&order=7&pn=1&wtime=%7Bseek_to_second_number%7D,en,wordpress,200.0,74.0,0.0,207864.0,0.0,56.0,94.0,0.0,0.0,https://3dlook.ai/,"for the subway,” evidently resonated with the masses because, per",3DLook,", Google searches for ‘Burberry tote bag’ rose by 310",https://3dlook.me/,301,text,false,0,1,0,0,0,1,removedfromhtml,,linkfound,2025-09-05 14:11:42,2025-09-05 14:11:42,2025-09-25 19:58:09,,Article > Roundup,Society > Relationships > Other; Entertainment > Entertainment news
3342.0,Page 318 – Harper's Bazaar Australia,https://harpersbazaar.com.au/page/318/?m=c&cc=0006&wtime=%7Bseek_to_second_number%7D,en,wordpress,200.0,74.0,0.0,207864.0,0.0,56.0,94.0,0.0,0.0,https://3dlook.ai/,"for the subway,” evidently resonated with the masses because, per",3DLook,", Google searches for ‘Burberry tote bag’ rose by 310",https://3dlook.me/,301,text,false,0,1,0,0,0,1,removedfromhtml,,linkfound,2025-10-16 13:51:41,2025-10-16 13:51:41,2025-11-18 18:25:38,,Article > Roundup,Entertainment > Movies > Other; Society
3343.0,Page 318 – Harper's Bazaar Australia,https://harpersbazaar.com.au/page/318/?category_phplar=38&mid=247&m=middle&wtime=%7Bseek_to_second_number%7D,en,wordpress,200.0,74.0,0.0,207864.0,0.0,57.0,108.0,0.0,0.0,https://3dlook.ai/,"for the subway,” evidently resonated with the masses because, per",3DLook,", Google searches for ‘Burberry tote bag’ rose by 310",https://3dlook.me/,301,text,false,0,1,0,0,0,1,removedfromhtml,,linkfound,2025-10-15 07:16:59,2025-10-15 07:16:59,2025-11-06 22:19:31,,Article > Roundup,Entertainment > Entertainment news; Society > Relationships > Family > Parenting > Toddlers > Playroom; Shopping > Apparel
3344.0,Page 329 – Harper's Bazaar Australia,https://harpersbazaar.com.au/page/329/?term,en,wordpress,200.0,74.0,0.0,207864.0,0.0,42.0,70.0,0.0,0.0,https://3dlook.ai/,"for the subway,” evidently resonated with the masses because, per",3DLook,", Google searches for ‘Burberry tote bag’ rose by 310",https://3dlook.me/,301,text,false,0,1,0,0,0,1,removedfromhtml,,linkfound,2025-12-21 17:17:27,2026-01-02 06:53:36,2026-01-17 04:41:19,,Article > Roundup,Shopping > Apparel > Undergarments; Entertainment > Entertainment news; Beauty > Fashion > Collections; Society
3345.0,Page 318 – Harper's Bazaar Australia,https://harpersbazaar.com.au/page/318/?action=repository_opensearch&index_id=993&count=20&order=16&pn=1&wtime=%7Bseek_to_second_number%7D,en,wordpress,200.0,74.0,0.0,207864.0,0.0,51.0,86.0,0.0,0.0,https://3dlook.ai/,"for the subway,” evidently resonated with the masses because, per",3DLook,", Google searches for ‘Burberry tote bag’ rose by 310",https://3dlook.me/,301,text,false,0,1,0,0,0,1,removedfromhtml,,linkfound,2025-10-16 07:54:54,2025-10-16 07:54:54,2025-11-17 00:43:39,,Article > Roundup,Entertainment > Movies; Society > Relationships
3346.0,Page 292 – Harper's Bazaar Australia,https://harpersbazaar.com.au/page/292/?%2Fcategory_php%3Flar=40&mid=291&m=middle&wtime=%7Bseek_to_second_number%7D,en,wordpress,200.0,74.0,0.0,207864.0,0.0,54.0,103.0,0.0,0.0,https://3dlook.ai/,"for the subway,” evidently resonated with the masses because, per",3DLook,", Google searches for ‘Burberry tote bag’ rose by 310",https://3dlook.me/,301,text,false,0,1,0,0,0,1,removedfromhtml,,linkfound,2025-07-04 04:17:00,2025-07-04 04:17:00,2025-07-15 09:40:05,,Article > Roundup,Society > Relationships > Family; Shopping > Apparel; Entertainment > Entertainment news
3347.0,Page 294 – Harper's Bazaar Australia,https://harpersbazaar.com.au/page/294/?keyword=%E5%BF%A0%E7%9B%B8hx-japan%20%E3%83%A9%E3%82%A4%E3%83%B3%E3%82%A2%E3%82%B7%E3%82%B9%E3%83%88%20&target_cat&m=keyword,en,wordpress,200.0,74.0,0.0,207864.0,0.0,54.0,103.0,0.0,0.0,https://3dlook.ai/,"for the subway,” evidently resonated with the masses because, per",3DLook,", Google searches for ‘Burberry tote bag’ rose by 310",https://3dlook.me/,301,text,false,0,1,0,0,0,1,removedfromhtml,,linkfound,2025-07-13 15:34:25,2025-07-13 15:34:25,2025-07-25 01:31:18,,Article > Roundup,Beauty > Body care > Nail care; Society > Relationships > Family > Parenting > Toddlers > Playroom; Health > Nutrition; Shopping
3348.0,Page 304 – Harper's Bazaar Australia,https://harpersbazaar.com.au/page/304/?action=repository_opensearch&index_id=43&count=20&order=17&pn=1,en,wordpress,200.0,74.0,0.0,207864.0,0.0,55.0,105.0,0.0,0.0,https://3dlook.ai/,"for the subway,” evidently resonated with the masses because, per",3DLook,", Google searches for ‘Burberry tote bag’ rose by 310",https://3dlook.me/,301,text,false,0,1,0,0,0,1,removedfromhtml,,linkfound,2025-08-22 08:28:34,2025-08-22 08:28:34,2025-09-05 20:47:33,,Article > Roundup,Shopping > Apparel > Casual apparel; Health > Nutrition; Society > Relationships; Beauty > Body care > Nail care; Entertainment > Entertainment news
3349.0,Page 313 – Harper's Bazaar Australia,https://harpersbazaar.com.au/page/313/?shop%5Bshop_cgi%5D%5Bclass%5D=2&keyword&superkey=1&ff=0&order&pic_only&wtime=%7Bseek_to_second_number%7D,en,wordpress,200.0,74.0,0.0,207864.0,0.0,54.0,107.0,0.0,0.0,https://3dlook.ai/,"for the subway,” evidently resonated with the masses because, per",3DLook,", Google searches for ‘Burberry tote bag’ rose by 310",https://3dlook.me/,301,text,false,0,1,0,0,0,1,removedfromhtml,,linkfound,2025-09-26 07:32:30,2025-09-26 07:32:30,2025-10-12 10:52:41,,Article > Roundup,Entertainment > Entertainment news; Society > Relationships; Shopping > Apparel
